#	zeta	Links	overlap at 100% bootstrap	overlap at 100% shuffle	overlap 95%	overlap 95% shuffle	cross-over network size	overlap at 100% sign bootstrap	overlap at 100% sign shuffle	overlap 95% sign	overlap 95% sign shuffle	cross-over network size	link support at cross-over	sign support at cross-over	link cutoff boot support	sign cutoff boot support	link cutoff network overlap	sign cutoff network overlap	link fraction FP	sign fraction FP
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98661e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98662e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98662e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98663e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98664e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98666e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98668e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98671e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98675e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98681e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.9869e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98701e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98718e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98742e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98776e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98823e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.9889e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.98985e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.99118e-11	461	0.057971	0	0.993776	0.795455	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.99307e-11	461	0.057971	0	0.993776	0.793388	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.99574e-11	461	0.057971	0	0.993776	0.793388	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	6.99951e-11	461	0.057971	0	0.993776	0.793388	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	7.00483e-11	461	0.057971	0	0.993776	0.793388	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	7.01235e-11	461	0.057971	0	0.993776	0.793388	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	7.02297e-11	461	0.057971	0	0.993776	0.793388	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	7.03797e-11	461	0.057971	0	0.993776	0.793388	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	7.05916e-11	461	0.057971	0	0.993776	0.793388	120	0.666667	0	0.708333	0	11	0.28169	0	0.733333	0
	7.08909e-11	460	0.057971	0	0.995842	0.791322	119	0.666667	0	0.708333	0	11	0.279343	0	0.733333	0
	7.13136e-11	460	0.0581114	0	0.995842	0.791322	119	0.666667	0	0.708333	0	11	0.279343	0	0.733333	0
