#	Frequencies and overlap
#	bins	MYC	shuffle	overlap_MYC	overlap_shuffle	SIGN_MYC	SIGNshuffle	SIGNoverlap_MYC	SIGNoverlap_shuffle
	0	0.221674	0.324463	1	1	0.654814	0.715579	0.0105263	0
	0.001	0.122459	0.218223	0.444215	0.00206612	0.0610331	0.109008	0.00842105	0
	0.002	0.0771901	0.124545	0.409766	0	0.0407025	0.0606405	0.00921659	0
	0.003	0.0564463	0.0821488	0.411628	0	0.027438	0.0358264	0.0107239	0
	0.004	0.0417975	0.0539669	0.424165	0	0.0194421	0.0227479	0.0121212	0
	0.005	0.0326446	0.0393802	0.432507	0	0.0165702	0.0146901	0.0135593	0
	0.006	0.0270248	0.0299174	0.443787	0	0.013781	0.00985537	0.0155642	0
	0.007	0.0219008	0.021405	0.439873	0	0.0111983	0.0068595	0.0172414	0
	0.008	0.0204752	0.0159917	0.447552	0	0.00907025	0.00446281	0.0188679	0
	0.009	0.0165909	0.0127273	0.456604	0	0.00880165	0.00365702	0.0204082	0
	0.01	0.0156198	0.010062	0.448	0	0.00942149	0.00299587	0.021978	0
	0.011	0.0139463	0.00818182	0.436975	0	0.00828512	0.00210744	0.0232558	0
	0.012	0.0122727	0.00679752	0.446903	0	0.00690083	0.00183884	0.0242424	0
	0.013	0.012314	0.00518595	0.466981	0	0.00710744	0.00130165	0.0263158	0
	0.014	0.0114876	0.00514463	0.458128	0	0.00561983	0.00119835	0.027972	0
	0.015	0.0115909	0.0039876	0.47449	0	0.00464876	0.000847107	0.0291971	0
	0.016	0.0110744	0.00380165	0.463158	0	0.00464876	0.000909091	0.0307692	0
	0.017	0.0115083	0.0031405	0.472826	0	0.00402893	0.000661157	0.0322581	0
	0.018	0.0100207	0.00214876	0.488636	0	0.00373967	0.000557851	0.0338983	0
	0.019	0.0104545	0.00239669	0.512048	0	0.00330579	0.000475207	0.0366972	0
	0.02	0.00884298	0.00192149	0.5	0	0.00320248	0.000268595	0.038835	0
	0.021	0.00764463	0.00188017	0.496894	0	0.00270661	0.000392562	0.040404	0
	0.022	0.00793388	0.00169421	0.477987	0	0.00283058	0.000268595	0.0430108	0
	0.023	0.00721074	0.00146694	0.464968	0	0.00247934	0.000165289	0.045977	0
	0.024	0.00632231	0.00161157	0.464052	0	0.00256198	0.000268595	0.0465116	0
	0.025	0.0063843	0.00128099	0.440789	0	0.0018595	0.000165289	0.0506329	0
	0.026	0.00481405	0.00123967	0.452703	0	0.00206612	0.000144628	0.0533333	0
	0.027	0.00570248	0.00117769	0.451389	0	0.00169421	0.000103306	0.056338	0
	0.028	0.00504132	0.000764463	0.467626	0	0.0017562	0.00018595	0.057971	0
	0.029	0.00452479	0.000929752	0.488372	0	0.00194215	0.000165289	0.0615385	0
	0.03	0.0038843	0.000805785	0.488	0	0.00157025	6.19835e-05	0.0634921	0
	0.031	0.00413223	0.00088843	0.5	0	0.00132231	0.000123967	0.0666667	0
	0.032	0.00400826	0.000433884	0.512821	0	0.00194215	2.06612e-05	0.0689655	0
	0.033	0.00404959	0.000433884	0.536364	0	0.00181818	6.19835e-05	0.0714286	0
	0.034	0.00345041	0.000413223	0.527778	0	0.00163223	8.26446e-05	0.0754717	0
	0.035	0.00345041	0.000371901	0.533333	0	0.00173554	0.000144628	0.0754717	0
	0.036	0.00305785	0.00035124	0.54902	0	0.00179752	2.06612e-05	0.0754717	0
	0.037	0.00307851	0.000495868	0.57732	0	0.00192149	4.13223e-05	0.08	0
	0.038	0.00342975	0.000330579	0.568421	0	0.00214876	6.19835e-05	0.0816327	0
	0.039	0.0028719	0.000433884	0.580645	0	0.0018595	8.26446e-05	0.0816327	0
	0.04	0.00295455	0.000268595	0.582418	0	0.00177686	2.06612e-05	0.0888889	0
	0.041	0.00266529	0.000309917	0.549451	0	0.00146694	6.19835e-05	0.0909091	0
	0.042	0.0027686	0.000454545	0.538462	0	0.00146694	0.000103306	0.0909091	0
	0.043	0.00241736	0.000371901	0.556818	0	0.00169421	2.06612e-05	0.0909091	0
