#	Frequencies and overlap
#	bins	MYC	shuffle	overlap_MYC	overlap_shuffle	SIGN_MYC	SIGNshuffle	SIGNoverlap_MYC	SIGNoverlap_shuffle
	0	0	0	1	1	0.420661	0.398781	0.686747	0
	0.001	0	2.06612e-05	1	1	0	0	0.686747	0
	0.002	0	0	1	0.997934	0	0	0.686747	0
	0.003	0	0	1	0.997934	0	0	0.686747	0
	0.004	0	0	1	0.997934	0	0	0.686747	0
	0.005	0	0	1	0.997934	0	0	0.686747	0
	0.006	0	0	1	0.997934	0	0	0.686747	0
	0.007	0	0	1	0.997934	0	0	0.686747	0
	0.008	0	0	1	0.997934	0	2.06612e-05	0.686747	0
	0.009	0	0	1	0.997934	0	4.13223e-05	0.686747	0
	0.01	0	0	1	0.997934	0	2.06612e-05	0.686747	0
	0.011	0	0	1	0.997934	0	2.06612e-05	0.686747	0
	0.012	0	2.06612e-05	1	0.997934	0	6.19835e-05	0.686747	0
	0.013	0	0	1	0.995868	0	6.19835e-05	0.686747	0
	0.014	0	2.06612e-05	1	0.995868	0	4.13223e-05	0.686747	0
	0.015	0	4.13223e-05	1	0.993802	0	4.13223e-05	0.686747	0
	0.016	0	2.06612e-05	1	0.989669	0	4.13223e-05	0.686747	0
	0.017	0	0	1	0.987603	0	6.19835e-05	0.686747	0
	0.018	0	4.13223e-05	1	0.987603	0	4.13223e-05	0.686747	0
	0.019	0	6.19835e-05	1	0.983471	0	8.26446e-05	0.686747	0
	0.02	0	4.13223e-05	1	0.979339	0	6.19835e-05	0.686747	0
	0.021	0	2.06612e-05	1	0.977273	0	4.13223e-05	0.686747	0
	0.022	0	0	1	0.977273	2.06612e-05	8.26446e-05	0.686747	0
	0.023	0	6.19835e-05	1	0.977273	2.06612e-05	6.19835e-05	0.683735	0
	0.024	0	6.19835e-05	1	0.97314	2.06612e-05	6.19835e-05	0.683735	0
	0.025	0	6.19835e-05	1	0.966942	6.19835e-05	4.13223e-05	0.683735	0
	0.026	0	4.13223e-05	1	0.960744	0.000103306	0	0.683735	0
	0.027	0	2.06612e-05	1	0.956612	4.13223e-05	6.19835e-05	0.683735	0
	0.028	0	4.13223e-05	1	0.956612	8.26446e-05	8.26446e-05	0.683735	0
	0.029	0	4.13223e-05	1	0.952479	2.06612e-05	6.19835e-05	0.683735	0
	0.03	0	2.06612e-05	1	0.950413	0.000165289	4.13223e-05	0.683735	0
	0.031	0	6.19835e-05	1	0.948347	0.000144628	4.13223e-05	0.683735	0
	0.032	0	0	1	0.944215	0.000247934	0.000103306	0.683735	0
	0.033	0	4.13223e-05	1	0.944215	0.00018595	2.06612e-05	0.683735	0
	0.034	0	4.13223e-05	1	0.940083	0.000103306	6.19835e-05	0.685801	0
	0.035	0	0.000103306	1	0.938017	0.000144628	0.000103306	0.685801	0
	0.036	4.13223e-05	6.19835e-05	1	0.931818	0.000165289	0.000103306	0.685801	0
	0.037	8.26446e-05	2.06612e-05	0.995868	0.931818	0.000123967	8.26446e-05	0.685801	0
	0.038	0.000103306	0.000103306	0.995868	0.929752	0.00018595	6.19835e-05	0.685801	0
	0.039	6.19835e-05	8.26446e-05	0.995868	0.92562	0.000123967	2.06612e-05	0.685801	0
	0.04	0.000103306	4.13223e-05	0.995868	0.919421	0.000227273	6.19835e-05	0.685801	0
	0.041	0.000144628	0.000123967	0.995868	0.915289	0.000103306	8.26446e-05	0.685801	0
	0.042	6.19835e-05	2.06612e-05	0.995868	0.909091	0.000103306	4.13223e-05	0.685801	0
	0.043	0.000206612	0.000103306	0.995868	0.907025	0.000165289	8.26446e-05	0.685801	0
	0.044	0.000247934	4.13223e-05	0.995868	0.904959	0.000103306	0.000103306	0.685801	0
	0.045	0.000227273	8.26446e-05	0.995868	0.904959	0.000165289	6.19835e-05	0.685801	0
	0.046	0.000247934	6.19835e-05	0.995868	0.89876	0.00018595	6.19835e-05	0.685801	0
