AARS	PDHX	1	1	1	1
AARS	FHL2	1	1	1	1
AARS	NFKBIB	1	1	1	1
AARS	PLA2G4A	1	1	1	1
AARS	VAT1	1	1	1	1
AARS	ERO1L	1	1	1	1
AARS	TP53	1	1	1	1
AARS	EGR1	1	1	1	1
AARS	TSEN2	1	1	1	1
AARS	SCP2	1	1	1	1
AARS	PRKCQ	1	1	1	1
ZFP36	TRAPPC3	1	1	1	1
ZFP36	TCEAL4	1	1	1	1
ZFP36	PSRC1	1	1	1	1
ZFP36	NUP93	1	1	1	1
ZFP36	GAPDH	1	1	1	1
ZFP36	STK10	1	1	1	1
ZFP36	ZNF451	1	1	1	1
ZFP36	POLE2	1	1	1	1
ZFP36	TEX10	1	1	1	1
ZFP36	CAPN1	1	1	1	1
ZFP36	PTPLAD1	1	1	1	1
ZFP36	NUCB2	1	1	1	1
ZFP36	H2AFV	1	1	1	1
ZFP36	ACAT2	1	1	1	1
ZFP36	RPN1	1	1	1	1
ZFP36	PSIP1	1	1	1	1
ZFP36	HOXA10	1	1	1	1
ZFP36	KIAA0100	1	1	1	1
ZFP36	RNF167	1	1	1	1
ZFP36	NFKBIB	1	1	1	1
ZFP36	LGMN	1	1	1	1
ZFP36	RNPS1	1	1	1	1
ZFP36	PIK3C3	1	1	1	1
ZFP36	EIF4EBP1	1	1	1	1
ZFP36	TGFBR2	1	1	1	1
ZFP36	EBNA1BP2	1	1	1	1
ZFP36	DNAJB2	1	1	1	1
ZFP36	GTF2E2	1	1	1	1
ZFP36	TSKU	1	1	1	1
ZFP36	PIGB	1	1	1	1
ZFP36	STK25	1	1	1	1
ZFP36	RAB21	1	1	1	1
ZFP36	SYNGR3	1	1	1	1
ZFP36	PYCR1	1	1	1	1
ZFP36	ITFG1	1	1	1	1
ZFP36	BIRC5	1	1	1	1
ZFP36	NCAPD2	1	1	1	1
ZFP36	COASY	1	1	1	1
ZFP36	RFX5	1	1	1	1
ZFP36	ETFB	1	1	1	1
ZFP36	ABHD6	1	1	1	1
ZFP36	APP	1	1	1	1
ZFP36	COG2	1	1	1	1
ZFP36	SLC25A46	1	1	1	1
ZFP36	PUF60	1	1	1	1
ZFP36	ME2	1	1	1	1
