#	Frequencies and overlap
#	bins	Data	shuffle	overlap	overlap_shuffle
	0.025	0.32	0.28	0	0
	0.05	0.14	0.38	0	0
	0.075	0.46	0.4	0	0
	0.1	0.52	0.28	0	0
	0.125	0.38	0.26	0	0
	0.15	0.12	0.4	0	0
	0.175	0.44	0.34	0	0
	0.2	0.62	0.44	0	0
	0.225	0.34	0.3	0	0
	0.25	0.12	0.42	0	0
	0.275	0.44	0.44	0	0
	0.3	0.42	0.36	0	0
	0.325	0.36	0.3	0	0
	0.35	0.02	0.34	0	0
	0.375	0.48	0.38	0	0
	0.4	0.6	0.38	0	0
	0.425	0.32	0.44	0	0
	0.45	0.08	0.36	0	0
	0.475	0.44	0.36	0	0
	0.5	0.58	0.26	0	0
	0.525	0.24	0.4	0	0
	0.55	0.12	0.38	0	0
	0.575	0.46	0.28	0	0
	0.6	0.62	0.48	0	0
	0.625	0.32	0.4	0	0
	0.65	0.14	0.4	0	0
	0.675	0.6	0.34	0	0
	0.7	0.66	0.3	0	0
	0.725	0.48	0.32	0	0
	0.75	0.1	0.26	0	0
	0.775	0.48	0.38	0	0
	0.8	0.58	0.3	0	0
	0.825	0.28	0.3	0	0
	0.85	0.1	0.28	0	0
	0.875	0.5	0.48	0	0
	0.9	0.66	0.28	0	0
	0.925	0.36	0.3	0	0
	0.95	0.08	0.38	0	0
	0.975	0.36	0.36	0	0
	1	0.58	0.3	0	0


#	yrange	sparsity	# links	zeta	support at cross
	0	2.59294e-06	50	56	56	48	0.725	7.04438e-07
	0.25	2.59294e-06	50	56	56	48	0.725	7.04438e-07
