#	Frequencies and overlap
#	bins	MYC	shuffle	overlap_MYC	overlap_shuffle	SIGN_MYC	SIGNshuffle	SIGNoverlap_MYC	SIGNoverlap_shuffle
	0	0.0266116	0.00981405	1	1	0.664731	0.659773	0.768844	0
	0.001	0.00615702	0.00266529	0.968553	0.834711	0.00293388	0.00109504	0.764706	0
	0.002	0.00493802	0.00169421	0.968354	0.811983	0.00241736	0.000929752	0.777174	0
	0.003	0.0032438	0.0013843	0.962025	0.801653	0.0014876	0.000785124	0.785714	0
	0.004	0.00293388	0.00142562	0.966102	0.797521	0.00132231	0.000847107	0.785714	0
	0.005	0.00295455	0.00103306	0.96383	0.791322	0.00121901	0.00053719	0.790055	0
	0.006	0.00274793	0.00132231	0.965812	0.785124	0.000867769	0.000867769	0.794444	0
	0.007	0.00268595	0.0011157	0.969957	0.780992	0.000950413	0.000702479	0.803371	0
	0.008	0.00264463	0.00117769	0.965591	0.778926	0.000805785	0.000619835	0.803371	0
	0.009	0.00181818	0.00072314	0.965591	0.77686	0.000599174	0.000330579	0.806818	0
	0.01	0.00216942	0.00088843	0.963441	0.77686	0.000516529	0.000578512	0.806818	0
	0.011	0.00196281	0.00088843	0.963283	0.772727	0.000454545	0.000557851	0.806818	0
	0.012	0.00177686	0.000661157	0.958963	0.768595	0.000640496	0.000413223	0.806818	0
	0.013	0.00231405	0.000805785	0.961039	0.768595	0.000867769	0.000495868	0.795455	0
	0.014	0.00194215	0.000847107	0.958874	0.768595	0.000578512	0.000309917	0.789773	0
	0.015	0.0022314	0.000619835	0.956616	0.766529	0.00072314	0.000309917	0.789773	0
	0.016	0.0022314	0.000681818	0.956427	0.762397	0.000599174	0.000330579	0.798851	0
	0.017	0.00171488	0.000661157	0.956332	0.762397	0.000743802	0.000433884	0.798851	0
	0.018	0.00165289	0.000516529	0.956236	0.758264	0.000702479	0.000289256	0.803468	0
	0.019	0.00200413	0.00053719	0.95614	0.752066	0.000867769	0.000433884	0.797688	0
	0.02	0.00183884	0.000433884	0.949561	0.747934	0.000681818	0.000557851	0.786127	0
	0.021	0.0017562	0.000640496	0.951648	0.747934	0.00126033	0.000392562	0.790698	0
	0.022	0.00177686	0.000619835	0.951542	0.747934	0.000971074	0.000371901	0.795322	0
	0.023	0.00198347	0.000599174	0.947137	0.743802	0.00109504	0.00035124	0.789474	0
	0.024	0.00179752	0.000743802	0.951327	0.737603	0.00115702	0.000413223	0.789474	0
	0.025	0.00221074	0.000619835	0.949002	0.733471	0.00123967	0.000392562	0.789474	0
	0.026	0.00179752	0.000640496	0.946785	0.729339	0.00115702	0.000309917	0.789474	0
	0.027	0.00181818	0.000516529	0.94235	0.725207	0.00130165	0.00035124	0.783626	0
	0.028	0.00227273	0.000557851	0.944444	0.719008	0.00126033	0.000268595	0.797619	0
