bkdR	bkdR	1	1	1	1
bkdR	gerR	1	1	1	1
bkdR	sigH	1	1	1	1
bkdR	sinR	1	1	1	1
bkdR	sigB	1	1	1	1
bkdR	sigW	1	1	1	1
codY	codY	1	1	1	1
codY	rsfA	1	1	1	1
codY	scoC	1	1	1	1
codY	sigF	1	1	1	1
codY	sigL	1	1	1	1
codY	sinR	1	1	1	1
codY	sigB	1	1	1	1
codY	sigG	1	1	1	1
comK	bkdR	1	1	1	1
comK	comK	1	1	1	1
comK	rsfA	1	1	1	1
comK	scoC	1	1	1	1
comK	spoIIID	1	1	1	1
comK	sigG	1	1	1	1
gerE	bkdR	1	1	1	1
gerE	gerE	1	1	1	1
gerE	scoC	1	1	1	1
gerE	sigL	1	1	1	1
gerE	sigB	1	1	1	1
gerE	sigG	1	1	1	1
gerR	codY	1	1	1	1
gerR	gerR	1	1	1	1
gerR	rsfA	1	1	1	1
gerR	sigL	1	1	1	1
gerR	sigG	1	1	1	1
gin	codY	1	1	1	1
gin	gin	1	1	1	1
gin	rsfA	1	1	1	1
gin	scoC	1	1	1	1
gin	sigL	1	1	1	1
gin	sigG	1	1	1	1
phoP	phoP	1	1	1	1
phoP	sigG	1	1	1	1
rsfA	gerE	1	1	1	1
rsfA	rsfA	1	1	1	1
rsfA	scoC	1	1	1	1
rsfA	sigF	1	1	1	1
rsfA	sigG	1	1	1	1
scoC	bkdR	1	1	1	1
scoC	scoC	1	1	1	1
scoC	sigL	1	1	1	1
scoC	spoVT	1	1	1	1
scoC	sigG	1	1	1	1
sigE	gerR	1	1	1	1
sigE	sigG	1	1	1	1
sigF	codY	1	1	1	1
sigF	rsfA	1	1	1	1
sigF	scoC	1	1	1	1
sigF	sigB	1	1	1	1
sigF	sigG	1	1	1	1
sigH	sigH	1	1	1	1
sigH	spoIIID	1	1	1	1
sigH	sigB	1	1	1	1
sigH	sigW	1	1	1	1
sigH	sigG	1	1	1	1
sigL	bkdR	1	1	1	1
sigL	codY	1	1	1	1
sigL	gerR	1	1	1	1
sigL	rsfA	1	1	1	1
sigL	scoC	1	1	1	1
sigL	sigL	1	1	1	1
sigL	sigB	1	1	1	1
sigL	sigG	1	1	1	1
sinR	rsfA	1	1	1	1
sinR	sigL	1	1	1	1
sinR	sinR	1	1	1	1
sinR	sigG	1	1	1	1
spo0A	gerR	1	1	1	1
spo0A	scoC	1	1	1	1
spo0A	sigE	1	1	1	1
spo0A	sigH	1	1	1	1
spo0A	sigL	1	1	1	1
spo0A	sinR	1	1	1	1
spo0A	spo0A	1	1	1	1
spo0A	sigD	1	1	1	1
spo0A	sigW	1	1	1	1
spo0A	sigG	1	1	1	1
spoIIID	scoC	1	1	1	1
spoIIID	sigL	1	1	1	1
spoIIID	sinR	1	1	1	1
spoIIID	spoIIID	1	1	1	1
spoIIID	spoVT	1	1	1	1
spoIIID	sigB	1	1	1	1
spoVT	codY	1	1	1	1
spoVT	sigL	1	1	1	1
spoVT	sinR	1	1	1	1
spoVT	spoVT	1	1	1	1
spoVT	sigG	1	1	1	1
sigB	scoC	1	1	1	1
sigB	sinR	1	1	1	1
sigB	yfmP	1	1	1	1
sigB	sigG	1	1	1	1
yfmP	bkdR	1	1	1	1
yfmP	scoC	1	1	1	1
yfmP	spoIIID	1	1	1	1
yfmP	sigB	1	1	1	1
yfmP	sigG	1	1	1	1
sigD	rsfA	1	1	1	1
sigD	sigB	1	1	1	1
sigD	sigD	1	1	1	1
sigD	sigG	1	1	1	1
sigW	bkdR	1	1	1	1
sigW	codY	1	1	1	1
sigW	gerR	1	1	1	1
sigW	scoC	1	1	1	1
sigW	sigW	1	1	1	1
sigG	sinR	1	1	1	1
