#	Frequencies and overlap
#	bins	MYC	shuffle	overlap_MYC	overlap_shuffle
	0	0.639244	0.484006	0.620325	0
	0.001	0.0294625	0.0187063	0.484136	0
	0.002	0.01785	0.0196062	0.544218	0
	0.003	0.0127187	0.0187562	0.586567	0
	0.004	0.00983125	0.0171938	0.603175	0
	0.005	0.0083375	0.0159313	0.625	0
	0.006	0.0066625	0.0150437	0.639576	0
	0.007	0.0063125	0.01405	0.658088	0
	0.008	0.0057625	0.0131875	0.664137	0
	0.009	0.0051125	0.0124312	0.676413	0
	0.01	0.0043375	0.0117062	0.667327	0
	0.011	0.00406875	0.0105125	0.680328	0
	0.012	0.0039	0.0095625	0.692469	0
	0.013	0.0037375	0.00959375	0.692797	0
	0.014	0.00325625	0.00900625	0.695464	0
	0.015	0.00298125	0.0084375	0.695364	0
	0.016	0.00294375	0.0078	0.700224	0
	0.017	0.00269375	0.0078625	0.70615	0
	0.018	0.0025625	0.007175	0.706422	0
	0.019	0.0025875	0.0070375	0.708625	0
	0.02	0.0022875	0.0067375	0.712264	0
	0.021	0.0022875	0.00676875	0.721154	0
	0.022	0.00216875	0.0062	0.716346	0
	0.023	0.0023	0.00599375	0.722628	0
	0.024	0.00238125	0.00550625	0.710784	0
	0.025	0.00205	0.00550625	0.71608	0
	0.026	0.00210625	0.005375	0.713924	0
	0.027	0.00203125	0.00525625	0.719072	0
	0.028	0.0019375	0.00493125	0.717617	0
	0.029	0.00189375	0.004525	0.720627	0
	0.03	0.0017625	0.00488125	0.723684	0
	0.031	0.00198125	0.00445	0.726064	0
	0.032	0.00178125	0.00399375	0.727763	0
	0.033	0.00195625	0.0043375	0.730978	0
	0.034	0.0018125	0.00420625	0.728767	0
	0.035	0.0017875	0.00400625	0.725762	0
	0.036	0.001675	0.00348125	0.719444	0
	0.037	0.001575	0.0036	0.723464	0
	0.038	0.00144375	0.0033625	0.729577	0
	0.039	0.00169375	0.0033125	0.737143	0
	0.04	0.0016375	0.00318125	0.738506	0
	0.041	0.0014125	0.00313125	0.73487	0
	0.042	0.00141875	0.00326875	0.735465	0
	0.043	0.001175	0.00278125	0.739766	0
	0.044	0.0012625	0.003025	0.743363	0
	0.045	0.00119375	0.00266875	0.750751	0
	0.046	0.00115625	0.0026875	0.742424	0
	0.047	0.0012125	0.0027875	0.743902	0
	0.048	0.0010125	0.0027	0.747692	0
	0.049	0.001025	0.002775	0.749226	0
	0.05	0.00095625	0.00235625	0.75	0
	0.051	0.00099375	0.002675	0.753943	0
	0.052	0.0008125	0.0021875	0.754777	0
	0.053	0.0008375	0.002275	0.75	0
	0.054	0.00096875	0.0023	0.757282	0
	0.055	0.0007875	0.00225625	0.762215	0
	0.056	0.00095	0.0023	0.758958	0
	0.057	0.00078125	0.00185625	0.763158	0
	0.058	0.00080625	0.00195625	0.759076	0
	0.059	0.000725	0.0018375	0.766667	0
	0.06	0.00084375	0.00199375	0.762542	0
	0.061	0.00085	0.0018625	0.761745	0
	0.062	0.000725	0.00175625	0.763514	0
	0.063	0.00069375	0.00175625	0.762712	0
	0.064	0.00075625	0.00176875	0.770548	0
	0.065	0.0009	0.001875	0.773196	0
	0.066	0.00073125	0.00179375	0.777778	0
	0.067	0.0007625	0.00168125	0.785211	0
	0.068	0.00079375	0.0015	0.787986	0
	0.069	0.0007625	0.00164375	0.780919	0
	0.07	0.00065	0.00166875	0.773852	0
	0.071	0.00079375	0.0016	0.763251	0
	0.072	0.00084375	0.00156875	0.762411	0
	0.073	0.000675	0.00130625	0.762411	0
	0.074	0.00076875	0.00160625	0.755319	0
	0.075	0.000675	0.001525	0.754448	0
	0.076	0.00080625	0.00140625	0.743772	0
	0.077	0.00061875	0.00144375	0.741935	0
	0.078	0.00066875	0.00140625	0.741007	0
	0.079	0.00071875	0.00131875	0.742754	0
	0.08	0.000675	0.00131875	0.748148	0
	0.081	0.0006875	0.00134375	0.748148	0
	0.082	0.0007	0.00130625	0.743494	0
	0.083	0.000575	0.0012625	0.746269	0
	0.084	0.0006625	0.00120625	0.740602	0
	0.085	0.0005875	0.00123125	0.736842	0
	0.086	0.00071875	0.00108125	0.739623	0
	0.087	0.00085	0.00119375	0.739623	0
	0.088	0.00079375	0.00128125	0.741445	0
	0.089	0.0007375	0.0010625	0.741445	0
	0.09	0.00080625	0.00115625	0.744275	0
	0.091	0.00074375	0.00103125	0.747126	0
	0.092	0.0007875	0.00099375	0.749035	0
	0.093	0.00088125	0.001075	0.743191	0
	0.094	0.0008125	0.00105	0.742188	0
	0.095	0.00085625	0.00088125	0.748031	0
	0.096	0.000775	0.00085625	0.748031	0
	0.097	0.00084375	0.00083125	0.743083	0
	0.098	0.0008	0.00096875	0.746032	0
	0.099	0.00079375	0.0009125	0.746032	0
	0.1	0.00079375	0.00089375	0.741036	0
	0.101	0.00069375	0.00088125	0.736	0
	0.102	0.0007	0.00089375	0.736	0
	0.103	0.0007375	0.000775	0.738956	0
	0.104	0.00059375	0.0007875	0.737903	0
	0.105	0.0006875	0.000975	0.745902	0
	0.106	0.00065	0.0008625	0.748971	0
	0.107	0.0005375	0.0007875	0.752066	0
	0.108	0.00069375	0.00075625	0.755187	0
	0.109	0.0006625	0.0007375	0.755187	0
	0.11	0.00055625	0.0008	0.755187	0
	0.111	0.0005625	0.00075	0.75	0
	0.112	0.0006	0.0008	0.748954	0
	0.113	0.00049375	0.00074375	0.752101	0
	0.114	0.00049375	0.0007625	0.755274	0
	0.115	0.00053125	0.00063125	0.758475	0
	0.116	0.00049375	0.0007375	0.760684	0
	0.117	0.00040625	0.000675	0.763948	0
	0.118	0.00055	0.0008	0.767241	0
	0.119	0.00045	0.00071875	0.784141	0
	0.12	0.00038125	0.00065625	0.787611	0
	0.121	0.00035625	0.00065625	0.798206	0
	0.122	0.0004625	0.000625	0.798206	0
	0.123	0.000375	0.00064375	0.798206	0
	0.124	0.00040625	0.0006375	0.80543	0
	0.125	0.00041875	0.0007375	0.809091	0
	0.126	0.00031875	0.0006625	0.812785	0
	0.127	0.0004	0.0006	0.816514	0
	0.128	0.00030625	0.0006125	0.824074	0
	0.129	0.00034375	0.00060625	0.819444	0
	0.13	0.0003125	0.00055	0.813953	0
	0.131	0.00023125	0.00059375	0.821596	0
	0.132	0.00025625	0.00056875	0.825472	0
	0.133	0.00025625	0.00055625	0.829384	0
	0.134	0.000325	0.0005625	0.828571	0
	0.135	0.0003	0.0005	0.828571	0
	0.136	0.00028125	0.0005125	0.82381	0
	0.137	0.00023125	0.00055625	0.835749	0
	0.138	0.00021875	0.0005875	0.835749	0
	0.139	0.0002625	0.00058125	0.839806	0
	0.14	0.00026875	0.00046875	0.843902	0
	0.141	0.00023125	0.000475	0.848039	0
	0.142	0.0002	0.000475	0.852217	0
	0.143	0.0002	0.00053125	0.852217	0
	0.144	0.0001625	0.0005375	0.852217	0
	0.145	0.00013125	0.00058125	0.852217	0
	0.146	0.00011875	0.00048125	0.852217	0
	0.147	0.000175	0.0005375	0.852217	0
	0.148	0.00016875	0.00049375	0.856436	0
	0.149	0.0001875	0.00045625	0.865	0
	0.15	0.0001625	0.00041875	0.869347	0
	0.151	0.00018125	0.00048125	0.873737	0
	0.152	0.00019375	0.00045625	0.863636	0
	0.153	0.0001875	0.00053125	0.862944	0
	0.154	0.00013125	0.0005	0.862245	0
	0.155	0.00015625	0.00035625	0.862245	0
	0.156	0.00015625	0.00051875	0.865979	0
	0.157	0.00016875	0.0005125	0.865979	0
	0.158	0.0001375	0.0004375	0.865979	0
	0.159	0.00015625	0.0004375	0.865979	0
	0.16	0.0001625	0.000275	0.845361	0
	0.161	0.0002125	0.0004625	0.849741	0
	0.162	0.0001875	0.000325	0.849741	0
	0.163	0.00015	0.0003875	0.849741	0
	0.164	0.0002	0.00043125	0.854167	0
	0.165	0.0001875	0.0003375	0.848958	0
	0.166	0.00016875	0.00039375	0.848168	0
	0.167	0.0002	0.0004	0.848168	0
	0.168	0.0001875	0.0003625	0.842932	0
	0.169	0.00019375	0.0005	0.847368	0
	0.17	0.0002375	0.00039375	0.851852	0
	0.171	0.000175	0.00035625	0.851852	0
	0.172	0.00019375	0.00034375	0.851852	0
	0.173	0.00020625	0.00029375	0.846561	0
	0.174	0.00021875	0.00035	0.846561	0
	0.175	0.000225	0.0003625	0.846561	0
	0.176	0.0002	0.000375	0.846561	0
	0.177	0.00029375	0.0002375	0.846561	0
	0.178	0.00019375	0.0003375	0.851064	0
	0.179	0.0002375	0.00038125	0.855615	0
	0.18	0.0002125	0.00029375	0.850267	0
	0.181	0.0001625	0.0003375	0.850267	0
	0.182	0.000225	0.0003	0.84492	0
	0.183	0.00025	0.0003375	0.84492	0
	0.184	0.00025	0.00026875	0.84492	0
	0.185	0.0003375	0.0003	0.84492	0
	0.186	0.0002875	0.0003625	0.84492	0
	0.187	0.00021875	0.0003625	0.849462	0
	0.188	0.0002375	0.00029375	0.844086	0
	0.189	0.00023125	0.0002	0.843243	0
	0.19	0.00020625	0.00024375	0.837838	0
	0.191	0.00023125	0.0002125	0.832432	0
	0.192	0.00019375	0.00026875	0.836957	0
	0.193	0.000225	0.00031875	0.826087	0
	0.194	0.00021875	0.00026875	0.815217	0
	0.195	0.00021875	0.000275	0.809783	0
	0.196	0.00021875	0.00029375	0.803279	0
	0.197	0.00029375	0.00030625	0.803279	0
	0.198	0.000275	0.00030625	0.803279	0
	0.199	0.00019375	0.00028125	0.803279	0
	0.2	0.000225	0.00025625	0.803279	0
	0.201	0.0003	0.00024375	0.803279	0
	0.202	0.00019375	0.00030625	0.803279	0
	0.203	0.0002375	0.00023125	0.803279	0
	0.204	0.00025625	0.0002125	0.79235	0
	0.205	0.00021875	0.0001875	0.79235	0
	0.206	0.00025	0.000275	0.79235	0
	0.207	0.00020625	0.000225	0.796703	0
	0.208	0.000275	0.00026875	0.79558	0
	0.209	0.00025	0.00026875	0.8	0
	0.21	0.000175	0.00015	0.8	0
	0.211	0.00021875	0.00025	0.8	0
	0.212	0.00020625	0.0001875	0.808989	0
	0.213	0.0002125	0.00019375	0.808989	0
	0.214	0.0003	0.00025625	0.803371	0
	0.215	0.00023125	0.00025	0.80791	0
	0.216	0.0002625	0.00019375	0.80226	0
	0.217	0.0002875	0.0001625	0.80226	0
	0.218	0.000275	0.0002875	0.79661	0
	0.219	0.00028125	0.00020625	0.79096	0
	0.22	0.000275	0.00023125	0.785311	0
	0.221	0.0002375	0.00018125	0.785311	0
	0.222	0.00023125	0.0002	0.785311	0
	0.223	0.000275	0.00016875	0.785311	0
	0.224	0.0003	0.0001875	0.789773	0
	0.225	0.000375	0.0002125	0.784091	0
	0.226	0.000325	0.00020625	0.788571	0
	0.227	0.0002375	0.000225	0.788571	0
	0.228	0.00030625	0.0002	0.793103	0
	0.229	0.000275	0.00021875	0.797688	0
	0.23	0.00035	0.0002	0.797688	0
	0.231	0.000275	0.00015625	0.797688	0
	0.232	0.00034375	0.0002125	0.802326	0
	0.233	0.00035	0.0001125	0.807018	0
	0.234	0.00035	0.00023125	0.805882	0
	0.235	0.00028125	0.0001875	0.8	0
	0.236	0.0001875	0.00015	0.798817	0
	0.237	0.00025625	0.0002125	0.792899	0
	0.238	0.00018125	0.00015	0.792899	0
	0.239	0.000275	0.00015625	0.792899	0
	0.24	0.00028125	0.000175	0.792899	0
	0.241	0.000325	0.00021875	0.786982	0
	0.242	0.00028125	0.00021875	0.786982	0
	0.243	0.00026875	0.0001625	0.796407	0
	0.244	0.00020625	0.00019375	0.790419	0
	0.245	0.0002625	0.00020625	0.790419	0
	0.246	0.00025625	0.00016875	0.784431	0
	0.247	0.00025	0.00015	0.789157	0
	0.248	0.000225	0.0002	0.793939	0
	0.249	0.0002625	0.00013125	0.787879	0
	0.25	0.0002625	0.000175	0.781818	0
	0.251	0.00026875	0.00015625	0.781818	0
	0.252	0.00019375	0.00011875	0.781818	0
	0.253	0.0002125	0.00013125	0.775758	0
	0.254	0.00021875	0.00013125	0.780488	0
	0.255	0.00025625	0.0001625	0.780488	0
	0.256	0.0002375	0.00013125	0.780488	0
	0.257	0.000225	0.00015625	0.779141	0
	0.258	0.00029375	0.0001125	0.777778	0
	0.259	0.00024375	0.0001625	0.78125	0
	0.26	0.00018125	0.00019375	0.78125	0
	0.261	0.0001875	0.0001125	0.775	0
	0.262	0.00023125	0.00011875	0.76875	0
	0.263	0.0003125	0.0001125	0.767296	0
	0.264	0.00023125	0.00019375	0.772152	0
	0.265	0.00020625	0.00014375	0.772152	0
	0.266	0.00023125	0.0001875	0.772152	0
	0.267	0.00024375	0.00015	0.772152	0
	0.268	0.00025	0.00013125	0.772152	0
	0.269	0.0003375	0.00011875	0.782051	0
	0.27	0.00025	0.0001875	0.782051	0
	0.271	0.0003	0.00011875	0.787097	0
	0.272	0.0002	0.0001	0.792208	0
