#	Frequencies and overlap
#	bins	MYC	shuffle	overlap_MYC	overlap_shuffle
	0	0.298619	0.352762	0.89385	0
	0.001	0.0024375	0	0.894068	0
	0.002	0.00205	0	0.890306	0
	0.003	0.00223125	0	0.891453	0
	0.004	0.00193125	0	0.891938	0
	0.005	0.00208125	0	0.891753	0
	0.006	0.00185	0	0.893103	0
	0.007	0.0017875	0	0.894646	0
	0.008	0.00194375	0	0.895329	0
	0.009	0.001475	0	0.895238	0
	0.01	0.00179375	0	0.89748	0
	0.011	0.001475	0	0.897033	0
	0.012	0.00129375	0	0.899211	0
	0.013	0.00125	0	0.900703	0
	0.014	0.00134375	0	0.902116	0
	0.015	0.0011875	0	0.90203	0
	0.016	0.00116875	0	0.904425	0
	0.017	0.00108125	0	0.903369	0
	0.018	0.00129375	1.25e-05	0.902396	0
	0.019	0.00108125	0	0.902222	0
	0.02	0.0014375	6.25e-06	0.903025	0
	0.021	0.00123125	0	0.90706	0
	0.022	0.0012375	1.25e-05	0.910233	0
	0.023	0.00126875	0	0.908273	0
	0.024	0.0013125	6.25e-06	0.907291	0
	0.025	0.00135	1.25e-05	0.903517	0
	0.026	0.001225	6.25e-06	0.901625	0
	0.027	0.00128125	1.25e-05	0.901357	0
	0.028	0.00158125	0	0.899457	0
	0.029	0.0013	1.875e-05	0.896739	0
	0.03	0.00140625	2.5e-05	0.895644	0
	0.031	0.0014875	2.5e-05	0.894737	0
	0.032	0.00133125	1.25e-05	0.897903	0
	0.033	0.0014875	6.25e-06	0.900366	0
	0.034	0.00131875	1.25e-05	0.900183	0
	0.035	0.00156875	1.875e-05	0.898352	0
	0.036	0.00149375	5.625e-05	0.898165	0
	0.037	0.00136875	1.875e-05	0.898072	0
	0.038	0.00140625	2.5e-05	0.902214	0
	0.039	0.00165	2.5e-05	0.904718	0
	0.04	0.00151875	5.625e-05	0.905468	0
	0.041	0.00135	3.125e-05	0.907993	0
	0.042	0.00123125	3.75e-05	0.908752	0
	0.043	0.001075	1.875e-05	0.908752	0
	0.044	0.00136875	3.75e-05	0.907735	0
	0.045	0.00115625	3.75e-05	0.906542	0
	0.046	0.0011	3.125e-05	0.905519	0
	0.047	0.0011	3.125e-05	0.907129	0
	0.048	0.00109375	7.5e-05	0.910546	0
	0.049	0.0011625	3.75e-05	0.912181	0
	0.05	0.00081875	6.25e-05	0.914692	0
	0.051	0.00105	0.0001	0.914611	0
	0.052	0.00108125	8.75e-05	0.912713	0
	0.053	0.00100625	7.5e-05	0.917064	0
	0.054	0.00085625	6.875e-05	0.916905	0
	0.055	0.00104375	9.375e-05	0.918582	0
	0.056	0.00114375	0.00010625	0.917546	0
	0.057	0.00099375	9.375e-05	0.919308	0
	0.058	0.00105625	5.625e-05	0.920115	0
	0.059	0.00105625	0.00010625	0.921815	0
	0.06	0.00100625	6.875e-05	0.921588	0
	0.061	0.001075	8.125e-05	0.919496	0
	0.062	0.00109375	0.0001	0.916505	0
	0.063	0.0011125	0.0001125	0.916424	0
	0.064	0.0009875	0.000125	0.916424	0
	0.065	0.0010875	4.375e-05	0.915452	0
	0.066	0.001	8.75e-05	0.917154	0
	0.067	0.00101875	0.00014375	0.918049	0
	0.068	0.000975	0.0002	0.918787	0
	0.069	0.0008875	0.0001375	0.918627	0
	0.07	0.0009375	0.0001375	0.917647	0
	0.071	0.0008875	0.00018125	0.913725	0
	0.072	0.00099375	0.0002125	0.914454	0
	0.073	0.00080625	0.0001625	0.913471	0
	0.074	0.00089375	0.00019375	0.915271	0
	0.075	0.000925	0.0001875	0.915187	0
	0.076	0.00093125	0.00019375	0.914032	0
	0.077	0.0009875	0.0002375	0.914936	0
	0.078	0.000975	0.00021875	0.917495	0
	0.079	0.00085625	0.000225	0.916335	0
	0.08	0.0010625	0.00018125	0.913347	0
	0.081	0.0010125	0.0001625	0.917918	0
	0.082	0.0009375	0.00026875	0.916834	0
	0.083	0.0011125	0.00024375	0.92145	0
	0.084	0.0009875	0.00018125	0.920363	0
	0.085	0.00096875	0.00015625	0.922065	0
	0.086	0.00088125	0.000225	0.922065	0
	0.087	0.00090625	0.00020625	0.922999	0
	0.088	0.0008625	0.00024375	0.923935	0
	0.089	0.00084375	0.00028125	0.922921	0
	0.09	0.00081875	0.00025625	0.922921	0
	0.091	0.00103125	0.00025625	0.921748	0
	0.092	0.00095625	0.000275	0.920489	0
	0.093	0.0008875	0.00030625	0.918451	0
	0.094	0.00085625	0.00033125	0.917263	0
	0.095	0.000875	0.0003125	0.91914	0
	0.096	0.00075625	0.0003	0.917008	0
	0.097	0.0008	0.00035	0.916838	0
	0.098	0.00075	0.000375	0.913758	0
	0.099	0.0007875	0.000375	0.914697	0
	0.1	0.00104375	0.00030625	0.913669	0
	0.101	0.00075	0.0002625	0.913491	0
	0.102	0.00089375	0.00043125	0.915202	0
	0.103	0.00093125	0.0003625	0.913043	0
	0.104	0.00091875	0.0004	0.912773	0
	0.105	0.0008625	0.0003	0.910603	0
	0.106	0.00088125	0.00043125	0.909563	0
	0.107	0.00098125	0.00035625	0.909469	0
	0.108	0.00099375	0.00038125	0.90625	0
	0.109	0.00103125	0.00051875	0.90501	0
	0.11	0.001025	0.00036875	0.903866	0
	0.111	0.00104375	0.00043125	0.900524	0
	0.112	0.00106875	0.0004	0.901261	0
	0.113	0.00098125	0.00045	0.89916	0
	0.114	0.001175	0.00039375	0.899054	0
	0.115	0.0010875	0.00046875	0.897895	0
	0.116	0.0011125	0.0003875	0.894626	0
	0.117	0.0012125	0.00043125	0.894515	0
	0.118	0.00115	0.0004375	0.898305	0
	0.119	0.0011375	0.00040625	0.897246	0
	0.12	0.0011625	0.00050625	0.894904	0
	0.121	0.0012875	0.000525	0.891605	0
