#	Frequencies and overlap
#	bins	MYC	shuffle	overlap_MYC	overlap_shuffle
	0	0.406256	0.375331	0.950884	0
	0.001	0.0496375	0.0511625	0.635756	0
	0.002	0.0264563	0.0313187	0.685341	0
	0.003	0.0174688	0.0237937	0.704	0
	0.004	0.01365	0.0189687	0.729787	0
	0.005	0.0120187	0.015825	0.739756	0
	0.006	0.0100625	0.0139063	0.748276	0
	0.007	0.0099125	0.0119562	0.75	0
	0.008	0.00905	0.0110312	0.757576	0
	0.009	0.0087875	0.0096	0.750925	0
	0.01	0.00843125	0.00919375	0.74812	0
	0.011	0.0077375	0.00850625	0.754161	0
	0.012	0.00720625	0.00834375	0.762029	0
	0.013	0.00640625	0.0074625	0.770145	0
	0.014	0.0059125	0.00705	0.76964	0
	0.015	0.00555	0.00668125	0.77027	0
	0.016	0.00551875	0.00650625	0.773352	0
	0.017	0.0049125	0.00605	0.779021	0
	0.018	0.00449375	0.00598125	0.78187	0
	0.019	0.00415	0.0055	0.77937	0
	0.02	0.00395625	0.0055875	0.784571	0
	0.021	0.003675	0.00499375	0.785294	0
	0.022	0.0034625	0.00491875	0.793413	0
	0.023	0.0030875	0.0045875	0.793313	0
	0.024	0.00330625	0.0047125	0.806202	0
	0.025	0.00320625	0.004175	0.799687	0
	0.026	0.00311875	0.004025	0.793375	0
	0.027	0.00261875	0.00415	0.791401	0
	0.028	0.00289375	0.0040875	0.7904	0
	0.029	0.00296875	0.00405625	0.794498	0
	0.03	0.00273125	0.00351875	0.795752	0
	0.031	0.00278125	0.0037375	0.792763	0
	0.032	0.0027875	0.00351875	0.798333	0
	0.033	0.002825	0.0034	0.795645	0
	0.034	0.00284375	0.0034875	0.796954	0
	0.035	0.00278125	0.0032125	0.795918	0
	0.036	0.0029125	0.0032125	0.800344	0
	0.037	0.0026	0.0030375	0.791019	0
	0.038	0.00253125	0.00306875	0.793043	0
	0.039	0.00250625	0.00309375	0.794737	0
	0.04	0.002575	0.00299375	0.789104	0
	0.041	0.00246875	0.00281875	0.797153	0
	0.042	0.0024375	0.0027625	0.797491	0
	0.043	0.00259375	0.00265625	0.8	0
	0.044	0.0020375	0.0026875	0.794918	0
	0.045	0.00218125	0.0026625	0.793103	0
	0.046	0.002475	0.00256875	0.79633	0
	0.047	0.00200625	0.0026875	0.795956	0
	0.048	0.0022375	0.0024375	0.8	0
	0.049	0.00198125	0.0021625	0.805243	0
	0.05	0.00199375	0.00244375	0.800752	0
	0.051	0.00181875	0.00245	0.8	0
	0.052	0.0017875	0.0022625	0.797348	0
	0.053	0.001625	0.002325	0.793499	0
	0.054	0.00165625	0.00233125	0.795367	0
	0.055	0.0016875	0.00236875	0.801961	0
	0.056	0.00131875	0.00214375	0.800395	0
	0.057	0.00150625	0.0023125	0.795229	0
	0.058	0.0016375	0.001975	0.788423	0
	0.059	0.0018625	0.0021	0.789157	0
	0.06	0.00145625	0.002125	0.779798	0
	0.061	0.00159375	0.00210625	0.785714	0
	0.062	0.0015125	0.00181875	0.786008	0
	0.063	0.001675	0.001925	0.77732	0
	0.064	0.00151875	0.0019875	0.787056	0
	0.065	0.00155625	0.00176875	0.791139	0
	0.066	0.0016	0.00186875	0.792373	0
	0.067	0.00160625	0.0019625	0.791489	0
	0.068	0.00148125	0.002	0.783726	0
	0.069	0.00164375	0.00181875	0.78355	0
	0.07	0.00156875	0.00191875	0.782135	0
	0.071	0.00170625	0.00179375	0.78337	0
	0.072	0.00166875	0.00175	0.78022	0
	0.073	0.00151875	0.00185	0.78022	0
	0.074	0.001725	0.00161875	0.785398	0
	0.075	0.0017375	0.0016	0.784922	0
	0.076	0.00168125	0.00163125	0.786667	0
	0.077	0.0016625	0.00153125	0.786192	0
	0.078	0.00184375	0.0015125	0.787472	0
	0.079	0.0016875	0.001725	0.792325	0
	0.08	0.00151875	0.00160625	0.78458	0
	0.081	0.0015	0.001325	0.785877	0
	0.082	0.001575	0.0016375	0.787185	0
	0.083	0.001475	0.00155	0.78211	0
	0.084	0.001525	0.001375	0.778802	0
	0.085	0.0013	0.00146875	0.776498	0
	0.086	0.00135	0.00165625	0.779582	0
	0.087	0.0013125	0.00133125	0.783217	0
	0.088	0.00133125	0.00129375	0.788732	0
	0.089	0.00128125	0.00125625	0.786385	0
	0.09	0.00121875	0.00133125	0.781176	0
	0.091	0.0011125	0.00151875	0.78673	0
	0.092	0.00115	0.00148125	0.788095	0
	0.093	0.00105625	0.00135625	0.787081	0
	0.094	0.0010625	0.00131875	0.790361	0
	0.095	0.00110625	0.0013125	0.799511	0
	0.096	0.001	0.0012625	0.80344	0
	0.097	0.0010875	0.001275	0.810945	0
	0.098	0.00094375	0.00126875	0.80798	0
	0.099	0.0009125	0.00128125	0.819797	0
	0.1	0.00093125	0.0013	0.812183	0
	0.101	0.001	0.00125625	0.813299	0
	0.102	0.00094375	0.001175	0.804627	0
	0.103	0.00096875	0.0012625	0.806202	0
	0.104	0.0009625	0.00105	0.809896	0
	0.105	0.00081875	0.00125625	0.817942	0
	0.106	0.0008125	0.0011125	0.820106	0
	0.107	0.0008125	0.00119375	0.81383	0
	0.108	0.00075625	0.001025	0.812834	0
